Company ID,Companies,Business Status,Ownership Status,Success Class,Success Probability,IPO Probability,M&A Probability,Total Raised,outcome,n_investors_matched,pct_green,pct_esg,pct_traditional,pct_gvc,pct_ivc,pct_cvc,pct_impact,green_quartile
509379-04,Aro Homes,Profitable,Privately Held (backing),Success,65.0,17.0,48.0,77.43,Active / Private,4,50.0,0.0,50.0,0.0,75.0,0.0,0.0,"Q1
(0-25%)"
472008-88,Top Gear,Generating Revenue,Privately Held (backing),,,,,,Active / Private,12,75.0,0.0,25.0,75.0,0.0,0.0,0.0,"Q3
(50-75%)"
453525-76,Verkor,Generating Revenue,Privately Held (backing),Success,98.0,93.0,5.0,3461.58,Active / Private,26,53.84615384615385,11.538461538461538,34.61538461538461,73.07692307692307,3.8461538461538463,7.6923076923076925,0.0,"Q2
(25-50%)"
520589-35,B-FCTL,Profitable,Privately Held (backing),,,,,10.53,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
491379-49,Oatside,Generating Revenue,Privately Held (backing),Success,83.0,17.0,66.0,181.81,Active / Private,14,28.57142857142857,0.0,71.42857142857143,21.428571428571427,35.714285714285715,0.0,0.0,"Q1
(0-25%)"
493198-21,EV Motors Japan,Generating Revenue,Privately Held (backing),Success,88.0,44.0,44.0,83.83,Active / Private,32,40.625,0.0,59.375,53.125,18.75,0.0,0.0,"Q1
(0-25%)"
184324-42,SkandiaEnergi (OSL: SKAND),Profitable,Publicly Held,,,,,26.39,IPO / Public,2,100.0,0.0,0.0,50.0,0.0,0.0,50.0,"Q4
(75-100%)"
222471-28,Ecoplant Innovative Technologies,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,8.76,Acquired,7,57.14285714285714,14.285714285714285,28.57142857142857,28.57142857142857,28.57142857142857,0.0,0.0,"Q2
(25-50%)"
166835-53,Otovo (OSL: OTOVO),Generating Revenue,Publicly Held,,,,,14.04,IPO / Public,23,78.26086956521739,0.0,21.73913043478261,65.21739130434783,13.043478260869565,0.0,0.0,"Q3
(50-75%)"
520856-56,Liansheng Photovoltaic,Generating Revenue,Privately Held (backing),,,,,64.42,Active / Private,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
223055-29,Veo (Automotive),Generating Revenue,Privately Held (backing),,,,,65.04,Active / Private,7,28.57142857142857,0.0,71.42857142857143,14.285714285714285,57.14285714285714,0.0,0.0,"Q1
(0-25%)"
227621-89,Xos (NAS: XOS),Generating Revenue,Publicly Held,,,,,249.06,IPO / Public,13,53.84615384615385,0.0,46.15384615384615,0.0,38.46153846153847,0.0,7.6923076923076925,"Q2
(25-50%)"
489586-33,Powered Carbon,Generating Revenue,Privately Held (backing),,,,,,Active / Private,6,33.33333333333333,0.0,66.66666666666666,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
571688-92,Snap-E Cabs,Generating Revenue,Privately Held (backing),Success,59.0,1.0,58.0,4.43,Active / Private,5,60.0,0.0,40.0,40.0,20.0,0.0,0.0,"Q2
(25-50%)"
462748-78,Local Bounti (NYS: LOCL),Generating Revenue,Publicly Held,,,,,327.84,IPO / Public,4,25.0,25.0,50.0,25.0,25.0,0.0,0.0,"Q1
(0-25%)"
172173-25,Spin (Automotive),Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,24.92,Acquired,11,36.36363636363637,0.0,63.63636363636363,9.090909090909092,36.36363636363637,0.0,0.0,"Q1
(0-25%)"
453558-79,Guofuhee (HKG: 02582),Generating Revenue,Publicly Held,,,,,193.03,IPO / Public,22,54.54545454545454,4.545454545454546,40.909090909090914,59.09090909090909,9.090909090909092,0.0,0.0,"Q2
(25-50%)"
482678-11,Safi,Generating Revenue,Privately Held (backing),Success,68.0,1.0,67.0,23.52,Active / Private,19,47.368421052631575,5.263157894736842,47.368421052631575,21.052631578947366,26.31578947368421,0.0,0.0,"Q1
(0-25%)"
266551-12,ECSO Global,Generating Revenue,Privately Held (backing),No Exit,38.0,25.0,13.0,106.79,Active / Private,12,50.0,0.0,50.0,41.66666666666667,16.666666666666664,0.0,0.0,"Q1
(0-25%)"
435740-95,XLG,Generating Revenue,Privately Held (backing),,,,,88.57,Active / Private,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
464193-91,E-Mobility Power,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,,Acquired,7,14.285714285714285,0.0,85.71428571428571,100.0,0.0,0.0,0.0,"Q1
(0-25%)"
179492-86,Einride,Generating Revenue,Publicly Held,,,,,864.51,IPO / Public,41,53.65853658536586,4.878048780487805,41.46341463414634,26.82926829268293,46.34146341463415,7.317073170731707,0.0,"Q2
(25-50%)"
493746-40,Megarevo Technology,Profitable,Privately Held (backing),,,,,16.9,Active / Private,5,60.0,0.0,40.0,40.0,0.0,0.0,0.0,"Q2
(25-50%)"
227133-55,The Fresh Factory (TSX: FRSH),Generating Revenue,Publicly Held,,,,,15.03,IPO / Public,8,37.5,12.5,50.0,12.5,62.5,0.0,0.0,"Q1
(0-25%)"
464498-74,Energy Dome,Generating Revenue,Privately Held (backing),Success,97.0,92.0,5.0,110.08,Active / Private,21,66.66666666666666,0.0,33.33333333333333,38.095238095238095,14.285714285714285,4.761904761904762,4.761904761904762,"Q2
(25-50%)"
277487-65,Euler Motors,Generating Revenue,Privately Held (backing),Success,93.0,72.0,21.0,218.14,Active / Private,26,61.53846153846154,0.0,38.46153846153847,34.61538461538461,38.46153846153847,0.0,0.0,"Q2
(25-50%)"
234025-48,Checksammy Technologies,Generating Revenue,Privately Held (backing),Success,79.0,9.0,70.0,75.18,Active / Private,6,66.66666666666666,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,"Q2
(25-50%)"
490380-13,Sinosynergy (HKG: 09663),Generating Revenue,Publicly Held,,,,,537.95,IPO / Public,28,75.0,0.0,25.0,64.28571428571429,7.142857142857142,0.0,0.0,"Q3
(50-75%)"
153238-78,Elevation,Generating Revenue,Privately Held (backing),Success,82.0,7.0,75.0,40.31,Active / Private,8,50.0,0.0,50.0,12.5,37.5,0.0,12.5,"Q1
(0-25%)"
223000-57,esVolta,Generating Revenue,Privately Held (backing),,,,,1577.51,Active / Private,2,0.0,0.0,100.0,0.0,50.0,0.0,0.0,"Q1
(0-25%)"
527691-61,Zefiro Methane (NEOE: ZEFI),Generating Revenue,Publicly Held,,,,,9.23,IPO / Public,2,100.0,0.0,0.0,0.0,50.0,50.0,0.0,"Q4
(75-100%)"
535169-89,Hifen Testing,Generating Revenue,Privately Held (backing),,,,,,Active / Private,13,84.61538461538461,0.0,15.384615384615385,76.92307692307693,7.6923076923076925,0.0,0.0,"Q4
(75-100%)"
119523-61,Navitas Semiconductor (NAS: NVTS),Generating Revenue,Publicly Held,,,,,371.67,IPO / Public,11,27.27272727272727,0.0,72.72727272727273,9.090909090909092,54.54545454545454,0.0,0.0,"Q1
(0-25%)"
233710-66,Cleantech Solar,Generating Revenue,Privately Held (backing),,,,,288.47,Active / Private,4,25.0,0.0,75.0,75.0,0.0,25.0,0.0,"Q1
(0-25%)"
227643-40,SIMULATE,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,47.29,Acquired,32,37.5,9.375,53.125,12.5,56.25,0.0,0.0,"Q1
(0-25%)"
439404-04,SinoHyKey,Generating Revenue,In IPO Registration,,,,,106.97,IPO / Public,20,70.0,0.0,30.0,75.0,10.0,0.0,0.0,"Q3
(50-75%)"
227667-61,EarthLabs (TSX: SPOT),Generating Revenue,Publicly Held,,,,,28.45,IPO / Public,4,50.0,0.0,50.0,25.0,25.0,0.0,0.0,"Q1
(0-25%)"
221875-21,Infy Power,Profitable,Privately Held (backing),,,,,,Active / Private,17,76.47058823529412,0.0,23.52941176470588,70.58823529411765,0.0,11.76470588235294,0.0,"Q3
(50-75%)"
264694-78,XOCEAN,Generating Revenue,Privately Held (backing),Success,73.0,48.0,25.0,191.7,Active / Private,13,92.3076923076923,7.6923076923076925,0.0,61.53846153846154,15.384615384615385,0.0,7.6923076923076925,"Q4
(75-100%)"
343082-98,Qian Niao Hu Lian,Profitable,Privately Held (backing),,,,,7.45,Active / Private,7,100.0,0.0,0.0,85.71428571428571,14.285714285714285,0.0,0.0,"Q4
(75-100%)"
437154-76,ACX (Financial Software),Generating Revenue,Privately Held (backing),Success,72.0,3.0,69.0,23.97,Active / Private,14,78.57142857142857,0.0,21.428571428571427,64.28571428571429,14.285714285714285,0.0,0.0,"Q3
(50-75%)"
407213-56,ENlighten (Energy Marketing),Generating Revenue,Privately Held (backing),Success,57.0,28.0,29.0,32.91,Active / Private,14,21.428571428571427,0.0,78.57142857142857,42.857142857142854,7.142857142857142,0.0,0.0,"Q1
(0-25%)"
535185-19,OrbiFarm,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
501603-85,Greener Crop,Generating Revenue,Privately Held (backing),,,,,0.1,Active / Private,4,25.0,0.0,75.0,25.0,25.0,0.0,0.0,"Q1
(0-25%)"
520481-71,77sol,Generating Revenue,Privately Held (backing),No Exit,24.0,1.0,23.0,2.52,Active / Private,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,33.33333333333333,0.0,0.0,"Q2
(25-50%)"
435045-25,Clarke Energia,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,1.55,Acquired,6,66.66666666666666,16.666666666666664,16.666666666666664,33.33333333333333,33.33333333333333,0.0,0.0,"Q2
(25-50%)"
469141-12,Pure Plus,Generating Revenue,Privately Held (backing),No Exit,46.0,1.0,45.0,2.28,Active / Private,8,25.0,12.5,62.5,0.0,75.0,0.0,0.0,"Q1
(0-25%)"
483509-53,Hangzhou Jingye Intelligent Technology (SHG: 688290),Profitable,Publicly Held,,,,,0.96,IPO / Public,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
489139-57,Vapaus Bikes Finland,Generating Revenue,Privately Held (backing),Success,89.0,3.0,86.0,31.53,Active / Private,12,75.0,0.0,25.0,66.66666666666666,0.0,0.0,0.0,"Q3
(50-75%)"
455049-55,Nous Anti-Gaspi,Generating Revenue,Privately Held (backing),No Exit,33.0,3.0,30.0,22.58,Active / Private,4,50.0,25.0,25.0,0.0,50.0,25.0,25.0,"Q1
(0-25%)"
503370-10,Ingrid Capacity,Generating Revenue,Privately Held (backing),,,,,15.22,Active / Private,2,50.0,0.0,50.0,50.0,50.0,0.0,0.0,"Q1
(0-25%)"
432942-22,InCharge Energy,Generating Revenue,Privately Held (backing),,,,,39.43,Active / Private,8,87.5,0.0,12.5,50.0,12.5,0.0,12.5,"Q4
(75-100%)"
185633-38,Brighte,Generating Revenue,Privately Held (backing),No Exit,46.0,2.0,44.0,506.05,Active / Private,8,37.5,0.0,62.5,0.0,37.5,0.0,0.0,"Q1
(0-25%)"
226777-06,Yulu,Generating Revenue,Privately Held (backing),No Exit,42.0,23.0,19.0,168.51,Active / Private,23,39.130434782608695,0.0,60.86956521739131,34.78260869565217,21.73913043478261,0.0,4.3478260869565215,"Q1
(0-25%)"
433559-62,Renewance,Generating Revenue,Privately Held (backing),Success,58.0,2.0,56.0,16.68,Active / Private,5,80.0,0.0,20.0,40.0,60.0,0.0,0.0,"Q3
(50-75%)"
481907-08,Borealis Foods (NAS: BRLS),Generating Revenue,Publicly Held,,,,,14.57,IPO / Public,4,100.0,0.0,0.0,50.0,25.0,0.0,0.0,"Q4
(75-100%)"
492840-28,LINCHR,Generating Revenue,Privately Held (backing),,,,,59.58,Active / Private,11,63.63636363636363,0.0,36.36363636363637,54.54545454545454,0.0,9.090909090909092,0.0,"Q2
(25-50%)"
432862-66,Ponera Group,Generating Revenue,Privately Held (backing),No Exit,32.0,3.0,29.0,3.46,Active / Private,12,75.0,0.0,25.0,50.0,0.0,0.0,0.0,"Q3
(50-75%)"
233812-36,Li-Cycle,Generating Revenue,Acquired/Merged,,,,,1189.81,Acquired,17,58.82352941176471,0.0,41.17647058823529,58.82352941176471,11.76470588235294,0.0,5.88235294117647,"Q2
(25-50%)"
163535-59,Cityscoot,Bankruptcy: Liquidation,Acquired/Merged,,,,,85.46,Acquired,18,50.0,0.0,50.0,55.55555555555556,11.11111111111111,0.0,0.0,"Q1
(0-25%)"
495004-51,BioEsol,Profitable,Privately Held (backing),Success,78.0,7.0,71.0,88.1,Active / Private,9,77.77777777777779,11.11111111111111,11.11111111111111,11.11111111111111,33.33333333333333,0.0,33.33333333333333,"Q3
(50-75%)"
277486-30,Cinis Fertilizer,Generating Revenue,Privately Held (backing),,,,,116.91,Active / Private,9,55.55555555555556,0.0,44.44444444444444,55.55555555555556,11.11111111111111,0.0,0.0,"Q2
(25-50%)"
455073-49,011h,Generating Revenue,Privately Held (backing),Success,72.0,5.0,67.0,57.42,Active / Private,14,64.28571428571429,7.142857142857142,28.57142857142857,35.714285714285715,50.0,0.0,0.0,"Q2
(25-50%)"
437663-98,Hello Cycling,Generating Revenue,Privately Held (backing),Success,83.0,59.0,24.0,16.06,Active / Private,22,45.45454545454545,0.0,54.54545454545454,63.63636363636363,9.090909090909092,4.545454545454546,0.0,"Q1
(0-25%)"
267618-25,Be Power,Generating Revenue,Acquired/Merged,,,,,25.0,Acquired,2,50.0,0.0,50.0,0.0,100.0,0.0,0.0,"Q1
(0-25%)"
472083-04,Exodigo,Generating Revenue,Privately Held (backing),Success,92.0,31.0,61.0,218.01,Active / Private,17,35.294117647058826,0.0,64.70588235294117,17.647058823529413,41.17647058823529,0.0,0.0,"Q1
(0-25%)"
442369-27,ACE Green Recycling,Generating Revenue,Privately Held (backing),Success,57.0,1.0,56.0,19.34,Active / Private,7,85.71428571428571,0.0,14.285714285714285,14.285714285714285,28.57142857142857,0.0,0.0,"Q4
(75-100%)"
459266-41,Framespace,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,7.5,Acquired,3,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
521068-69,Salan Low-Carbon,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,50.0,50.0,0.0,0.0,"Q1
(0-25%)"
438026-14,Raptee,Generating Revenue,Privately Held (backing),Success,76.0,3.0,73.0,25.53,Active / Private,4,100.0,0.0,0.0,50.0,25.0,0.0,0.0,"Q4
(75-100%)"
156045-88,RTS (Commercial Services),Generating Revenue,Privately Held (backing),Success,82.0,51.0,30.0,228.32,Active / Private,16,43.75,6.25,50.0,18.75,43.75,0.0,6.25,"Q1
(0-25%)"
185408-56,Ze-Watt,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,1.0,Acquired,5,40.0,20.0,40.0,60.0,20.0,0.0,0.0,"Q1
(0-25%)"
253110-25,XCharge (NAS: XCH),Profitable,Publicly Held,,,,,37.17,IPO / Public,11,54.54545454545454,0.0,45.45454545454545,36.36363636363637,9.090909090909092,9.090909090909092,0.0,"Q2
(25-50%)"
228878-11,Osprey Charging,Generating Revenue,Privately Held (backing),,,,,128.11,Active / Private,4,75.0,0.0,25.0,25.0,25.0,0.0,0.0,"Q3
(50-75%)"
172321-84,Omnidian,Generating Revenue,Privately Held (backing),Success,94.0,60.0,34.0,161.97,Active / Private,31,61.29032258064516,6.451612903225806,32.25806451612903,45.16129032258064,19.35483870967742,3.225806451612903,3.225806451612903,"Q2
(25-50%)"
225860-14,AppHarvest,Out of Business,Out of Business,,,,,27.21,Failed,15,53.333333333333336,0.0,46.666666666666664,26.666666666666668,46.666666666666664,0.0,0.0,"Q2
(25-50%)"
437969-89,Solar Panda,Generating Revenue,Privately Held (backing),,,,,49.55,Active / Private,3,100.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,"Q4
(75-100%)"
482046-40,RECO (Environmental Services),Generating Revenue,Privately Held (backing),Success,72.0,10.0,62.0,60.74,Active / Private,12,41.66666666666667,0.0,58.333333333333336,41.66666666666667,0.0,0.0,16.666666666666664,"Q1
(0-25%)"
166848-04,Scooterson,Generating Revenue,Privately Held (backing),No Exit,27.0,1.0,26.0,11.96,Active / Private,12,41.66666666666667,0.0,58.333333333333336,16.666666666666664,33.33333333333333,0.0,0.0,"Q1
(0-25%)"
528506-29,Maxvolt Energy (NSE: MAXVOLT),Profitable,Publicly Held,,,,,6.52,IPO / Public,2,0.0,0.0,100.0,0.0,50.0,0.0,0.0,"Q1
(0-25%)"
497696-32,Azure Printed Homes,Generating Revenue,Privately Held (backing),Success,68.0,1.0,67.0,8.91,Active / Private,8,75.0,0.0,25.0,50.0,12.5,0.0,12.5,"Q3
(50-75%)"
434216-44,Okinawa Autotec,Generating Revenue,Privately Held (backing),Success,66.0,5.0,61.0,7.49,Active / Private,2,0.0,0.0,100.0,0.0,50.0,0.0,0.0,"Q1
(0-25%)"
179300-71,Oriano,Generating Revenue,Privately Held (backing),,,,,2.81,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,50.0,"Q4
(75-100%)"
464187-97,Izili,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,29.04,Acquired,4,75.0,0.0,25.0,50.0,25.0,0.0,25.0,"Q3
(50-75%)"
235032-85,Enfuce,Generating Revenue,Privately Held (backing),Success,86.0,2.0,84.0,75.5,Active / Private,8,25.0,0.0,75.0,37.5,25.0,12.5,0.0,"Q1
(0-25%)"
437911-75,Flower Infrastructure Technologies,Generating Revenue,Privately Held (backing),Success,82.0,4.0,78.0,180.17,Active / Private,11,54.54545454545454,0.0,45.45454545454545,54.54545454545454,18.181818181818183,0.0,0.0,"Q2
(25-50%)"
438926-05,EODev,Generating Revenue,Privately Held (backing),Success,77.0,3.0,74.0,69.46,Active / Private,11,63.63636363636363,0.0,36.36363636363637,63.63636363636363,9.090909090909092,18.181818181818183,0.0,"Q2
(25-50%)"
229113-91,Chakr Innovation,Generating Revenue,Privately Held (backing),Success,92.0,3.0,89.0,29.8,Active / Private,18,50.0,0.0,50.0,38.88888888888889,11.11111111111111,0.0,0.0,"Q1
(0-25%)"
506968-21,Neuron Energy,Generating Revenue,Privately Held (backing),Success,87.0,20.0,67.0,8.22,Active / Private,6,0.0,0.0,100.0,0.0,16.666666666666664,0.0,0.0,"Q1
(0-25%)"
459654-58,Aerem Solutions,Generating Revenue,Privately Held (backing),Success,96.0,14.0,82.0,46.64,Active / Private,14,35.714285714285715,7.142857142857142,57.14285714285714,14.285714285714285,35.714285714285715,7.142857142857142,0.0,"Q1
(0-25%)"
720159-49,Galvany,Generating Revenue,Privately Held (backing),,,,,10.0,Active / Private,2,100.0,0.0,0.0,0.0,100.0,0.0,0.0,"Q4
(75-100%)"
222177-70,Xlvren,Generating Revenue,Privately Held (backing),,,,,23.48,Active / Private,6,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,16.666666666666664,0.0,"Q2
(25-50%)"
233138-17,JHyM,Generating Revenue,Privately Held (backing),,,,,,Active / Private,17,23.52941176470588,0.0,76.47058823529412,88.23529411764706,5.88235294117647,0.0,0.0,"Q1
(0-25%)"
497954-08,Varaha,Generating Revenue,Privately Held (backing),Success,93.0,18.0,75.0,54.59,Active / Private,26,65.38461538461539,0.0,34.61538461538461,26.923076923076923,26.923076923076923,0.0,0.0,"Q2
(25-50%)"
185739-85,Plant Power Fast Food,Generating Revenue,Privately Held (backing),No Exit,13.0,1.0,12.0,6.46,Active / Private,4,25.0,0.0,75.0,25.0,0.0,0.0,0.0,"Q1
(0-25%)"
481301-74,ScrapAd,Generating Revenue,Privately Held (backing),Success,90.0,4.0,86.0,12.0,Active / Private,9,88.88888888888889,0.0,11.11111111111111,77.77777777777779,22.22222222222222,0.0,0.0,"Q4
(75-100%)"
537932-89,Ampherr Battery Technologies,Generating Revenue,Privately Held (backing),Success,59.0,2.0,57.0,7.83,Active / Private,2,100.0,0.0,0.0,50.0,0.0,50.0,0.0,"Q4
(75-100%)"
231663-97,Evie Networks,Generating Revenue,Privately Held (backing),Success,60.0,7.0,53.0,189.53,Active / Private,4,100.0,0.0,0.0,50.0,50.0,0.0,0.0,"Q4
(75-100%)"
181178-47,UBCO Bikes,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,52.33,Acquired,13,53.84615384615385,7.6923076923076925,38.46153846153847,30.76923076923077,7.6923076923076925,0.0,0.0,"Q2
(25-50%)"
459205-30,Earthbanc,Generating Revenue,Privately Held (backing),No Exit,31.0,1.0,30.0,1.68,Active / Private,20,70.0,0.0,30.0,30.0,20.0,0.0,10.0,"Q3
(50-75%)"
484462-00,Qmerit,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,17.65,Acquired,10,70.0,10.0,20.0,30.0,20.0,10.0,10.0,"Q3
(50-75%)"
535211-74,Vaulted Deep,Generating Revenue,Privately Held (backing),Success,85.0,5.0,80.0,43.02,Active / Private,12,83.33333333333334,0.0,16.666666666666664,0.0,50.0,0.0,8.333333333333332,"Q3
(50-75%)"
693618-04,Roofsol Energy,Generating Revenue,Privately Held (backing),Success,61.0,20.0,41.0,24.59,Active / Private,3,33.33333333333333,0.0,66.66666666666666,100.0,0.0,0.0,0.0,"Q1
(0-25%)"
235957-42,Neuron Mobility,Generating Revenue,Privately Held (backing),Success,87.0,10.0,77.0,70.09,Active / Private,15,46.666666666666664,0.0,53.333333333333336,33.33333333333333,40.0,0.0,0.0,"Q1
(0-25%)"
185162-95,zolar,Bankruptcy: Admin/Reorg,Acquired/Merged (Operating Subsidiary),,,,,284.45,Acquired,11,90.9090909090909,0.0,9.090909090909092,27.27272727272727,63.63636363636363,0.0,0.0,"Q4
(75-100%)"
519338-62,Ideation3x,Generating Revenue,Privately Held (backing),Success,81.0,8.0,73.0,22.36,Active / Private,6,50.0,0.0,50.0,83.33333333333334,16.666666666666664,0.0,0.0,"Q1
(0-25%)"
442228-33,Loom Solar,Generating Revenue,Privately Held (backing),,,,,1.87,Active / Private,7,100.0,0.0,0.0,71.42857142857143,28.57142857142857,0.0,0.0,"Q4
(75-100%)"
463915-00,Frizata,Generating Revenue,Privately Held (backing),,,,,4.21,Active / Private,7,85.71428571428571,0.0,14.285714285714285,57.14285714285714,28.57142857142857,0.0,0.0,"Q4
(75-100%)"
537529-42,enshift,Generating Revenue,Privately Held (backing),Success,78.0,2.0,76.0,22.87,Active / Private,6,50.0,0.0,50.0,33.33333333333333,33.33333333333333,0.0,0.0,"Q1
(0-25%)"
268816-33,PUR Energy (Hyderabad),Generating Revenue,Privately Held (backing),,,,,33.72,Active / Private,7,28.57142857142857,0.0,71.42857142857143,28.57142857142857,0.0,0.0,0.0,"Q1
(0-25%)"
437505-31,Simple,Generating Revenue,Privately Held (backing),Success,91.0,14.0,77.0,98.64,Active / Private,20,65.0,0.0,35.0,60.0,5.0,0.0,0.0,"Q2
(25-50%)"
166556-35,Tomorrow.io,Generating Revenue,Privately Held (backing),Success,98.0,94.0,4.0,479.49,Active / Private,55,47.27272727272727,1.8181818181818181,50.90909090909091,32.72727272727273,30.909090909090907,0.0,0.0,"Q1
(0-25%)"
227331-82,Transcend Packaging,Generating Revenue,Privately Held (backing),Success,79.0,7.0,72.0,70.24,Active / Private,6,50.0,0.0,50.0,83.33333333333334,16.666666666666664,0.0,0.0,"Q1
(0-25%)"
